domain,name,portrait_url,affiliation,id,label,gender,citations,h-index,co_author
formal science,israa Jameel,https://scholar.google.co.uk/citations?view_op=medium_photo&user=NC2tgGIAAAAJ&citpid=2,"college of science,departement of remote sensing and GIS, university of Baghdad",NC2tgGIAAAAJ,"['physics', 'remote sensing', 'image processing', 'computer', 'GIS']",female,24,2,
formal science,Sam Deep,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Xwr-U2IAAAAJ&citpid=1,manager,Xwr-U2IAAAAJ,"['computer', 'internet']",male,24,2,
formal science,Tarik Idbeaa,https://scholar.google.co.uk/citations?view_op=medium_photo&user=dKSXh2QAAAAJ&citpid=3,"Department of Computer Science, Faculty of Science, Garyan University, Garyan, Libya",dKSXh2QAAAAJ,"['Computer', 'Network and Multimedia security']",male,23,3,
formal science,Siti Zaharah Mohid,https://scholar.google.co.uk/citations?view_op=medium_photo&user=xGLYEKUAAAAJ&citpid=1,Dr,xGLYEKUAAAAJ,"['computer', 'multimedia', 'education']",male,22,2,
formal science,  ?,https://scholar.google.co.uk/citations?view_op=medium_photo&user=zq2B1eEAAAAJ&citpid=2,"PHD, National mining university",zq2B1eEAAAAJ,"['operations research',  'economy', 'computer',  'informatics', 'information systems']",male,17,3,
formal science,Chutima Prasartkaew,https://scholar.google.co.uk/citations?view_op=medium_photo&user=i-4GJqAAAAAJ&citpid=2,"Asst. Prof. of Mathematics and Computer Science, Rajamangala University of Technology",i-4GJqAAAAAJ,"['Computer', 'Coding']",female,21,2,
formal science,Dadi Rosadi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=9LR6W30AAAAJ&citpid=2,"STMIK Mardira Indonesia, Bandung",9LR6W30AAAAJ,"['Artificial Intelligence', 'Computer', 'Expert System', 'Web Base']",male,19,3,
formal science,Ajeet Singh,https://scholar.google.co.uk/citations?view_op=medium_photo&user=ZpYEFwIAAAAJ&citpid=2,Guru Govin Singh Inderpratha University Delhi,ZpYEFwIAAAAJ,"['P cycle Network', 'fraud detection system', 'forensics', 'Computer', 'Cyber and  information Security']",male,19,3,
formal science,Dr. Haider Salim Hmood,https://scholar.google.co.uk/citations?view_op=medium_photo&user=20iWOCoAAAAJ&citpid=2,Huazhong University of Science and Technology,20iWOCoAAAAJ,"['Computer', 'Network', 'Information', 'Remote Control']",male,19,3,
formal science,daryono budi utomo,https://scholar.google.co.uk/citations?view_op=medium_photo&user=XAoeRxIAAAAJ&citpid=2,Lecture Matemathics Sepuluh Nopember Institute,XAoeRxIAAAAJ,"['Mathematics', 'Computer', 'Neural Network', 'Artificial Intellegence']",male,17,3,
formal science,Happy Chandraleka,https://scholar.google.co.uk/citations?view_op=medium_photo&user=kO-iJioAAAAJ&citpid=2,Independent IT Writer,kO-iJioAAAAJ,"['computer', 'writing']",male,17,3,
formal science,Alimuddin,https://scholar.google.co.uk/citations?view_op=medium_photo&user=aE9oARgAAAAJ&citpid=2,"Associate Prof. Dr. of Electrical and Computer Engineering, Sultan Ageng Tirtayasa",aE9oARgAAAAJ,"['Adaptive Control System and Artificial', 'Computer', 'Energy and Power System Stability', 'SMART ICT',  'Precision Farming an']",male,17,3,
formal science,jinjutha Srihera,https://scholar.google.co.uk/citations?view_op=medium_photo&user=yhtRMTsAAAAJ&citpid=2,Suan sunandha Rajabhat University,yhtRMTsAAAAJ,['computer'],female,17,3,
formal science,HYEON CHEOL ZIN,https://scholar.google.co.uk/citations?view_op=medium_photo&user=ZUEFyfYAAAAJ&citpid=1,WISETEC,ZUEFyfYAAAAJ,"['Business', 'Computer', 'Network']",female,16,3,
formal science,Ignatius Ngesti Yuwono,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Iu149ugAAAAJ&citpid=1,Akademi Teknik PIKA,Iu149ugAAAAJ,"['computer', 'interior design']",male,15,2,
formal science,Michael Samwel Mollel,https://scholar.google.co.uk/citations?view_op=medium_photo&user=oArDSxAAAAAJ&citpid=2,Master Student Nelson Mandela African Institute of science and Technology,oArDSxAAAAAJ,"['electronics', 'Artificial Intelligence', 'Telecommunication', 'computer']",male,14,2,
formal science,Abdul Rahman,https://scholar.google.co.uk/citations?view_op=medium_photo&user=P5rN3MQAAAAJ&citpid=2,AKADEMI MANAJEMEN INFORMATIKA DAN KOMPUTER MDP,P5rN3MQAAAAJ,"['Electronic', 'control system', 'microcontroller', 'computer', 'embedded system']",male,13,107,
formal science,Sabbar  Insaif Jasim,https://scholar.google.co.uk/citations?view_op=medium_photo&user=JbFmHrgAAAAJ&citpid=1,"Lecturer of Computer Engineering & Communications, Electronic Department",JbFmHrgAAAAJ,"['Computer', 'Control', 'Communication']",male,13,3,
formal science,Tanxiao Huang,https://scholar.google.co.uk/citations?view_op=medium_photo&user=6WslOzIAAAAJ&citpid=1,"HaploX, Biotechnology",6WslOzIAAAAJ,"['next generation sequencing', 'liquid biopsy', 'math', 'computer']",male,12,1,
formal science,Dawit Hadush Hailu,https://scholar.google.co.uk/citations?view_op=medium_photo&user=5cHIoRcAAAAJ&citpid=1,"Lecturer, School of Electrical and Computer Engineering, Mekelle University",5cHIoRcAAAAJ,"['Optical', 'Computer', 'Communication networking']",male,11,2,
formal science,Marwan Effendy,https://scholar.google.co.uk/citations?view_op=medium_photo&user=0oLBdOcAAAAJ&citpid=2,Sekolah Tinggi Ilmu Ekonomi Kesatuan,0oLBdOcAAAAJ,"['Informatic Management', 'Statistics', 'Mathematics', 'Computer']",male,11,4,
formal science,Zeljko Pekic,https://scholar.google.co.uk/citations?view_op=medium_photo&user=wZL9jDgAAAAJ&citpid=3,"University of Montenegro, Maritime faculty Kotor",wZL9jDgAAAAJ,"['Computer', 'Network', 'E-learning', 'Moodle', 'Elastix']",male,9,2,
formal science,NURUL HIRON,https://scholar.google.co.uk/citations?view_op=medium_photo&user=-Z6EYYIAAAAJ&citpid=2,Siliwangi University,#NAME?,"['electrical', 'energy', 'computer', 'wireless communication']",male,9,2,
applied science,Peter Libby,https://scholar.google.co.uk/citations?view_op=medium_photo&user=1LgbXjEAAAAJ&citpid=2,Professor of Medcine Harvard Medical School,1LgbXjEAAAAJ,"['medicine', 'cardiology', 'atherosclerosis', 'immunology']",male,187782,209,
applied science,Albert-Lszl Barabsi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=vsj2slIAAAAJ&citpid=2,"Northeastern University, Harvard Medical School",vsj2slIAAAAJ,"['network science', 'statistical physics', 'biological physics', 'physics', 'medicine']",male,187641,130,
applied science,Diederick E. Grobbee,https://scholar.google.co.uk/citations?view_op=medium_photo&user=shDeBxYAAAAJ&citpid=2,"Professor of Clinical Epidemiology, University Medical Center Utrecht",shDeBxYAAAAJ,"['medicine', 'epidemiology', 'coronary heart disease', 'global health']",male,168323,188,
applied science,Sudhir Kumar,https://scholar.google.co.uk/citations?view_op=medium_photo&user=G5zYeD8AAAAJ&citpid=5,"Director, iGEM, Carnell Professor, Temple University",G5zYeD8AAAAJ,"['Molecular Evolution', 'Phylogenetics', 'Bioinformatics', 'Genomics', 'Medicine']",male,152745,68,
applied science,Farida Fassi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=xzPMuAUAAAAJ&citpid=6,"University Mohammed V in Rabat, Faculty of Sciences",xzPMuAUAAAAJ,"['High Energy Physics', 'Astronomy', 'Engineering', 'Grid Computing']",female,129092,150,
applied science,Tim D Spector,https://scholar.google.co.uk/citations?view_op=medium_photo&user=FIK--DEAAAAJ&citpid=2,"St Thomas Hospital, Kings College London",FIK--DEAAAAJ,"['medicine', 'genetics']",male,119226,170,
applied science,chenming hu,https://scholar.google.co.uk/citations?view_op=medium_photo&user=AydvDQ0AAAAJ&citpid=2,"University of California, Berkeley",AydvDQ0AAAAJ,['engineering'],male,110848,154,
applied science,Joel Schwartz,https://scholar.google.co.uk/citations?view_op=medium_photo&user=7GdrijgAAAAJ&citpid=1,Harvard School of Public Health,7GdrijgAAAAJ,"['air pollution', 'metals', 'health', 'statistics']",male,99321,172,
applied science,John A. Rogers,https://scholar.google.co.uk/citations?view_op=medium_photo&user=VLxoLPsAAAAJ&citpid=1,"Simpson/Querrey Professor, Northwestern University",VLxoLPsAAAAJ,"['biomedical engineering', 'materials', 'medicine', 'mechanical engineering', 'electrical engineering']",male,94421,151,
applied science,Angus Deaton,https://scholar.google.co.uk/citations?view_op=medium_photo&user=rvFjcQIAAAAJ&citpid=2,Princeton University,rvFjcQIAAAAJ,"['Economic development', 'health', 'well-being', 'econometrics']",male,73471,105,
applied science,M Schwaiger,https://scholar.google.co.uk/citations?view_op=medium_photo&user=SIX8mfUAAAAJ&citpid=2,"UCLA,University of Michigan,Technische Universitt Mnchen",SIX8mfUAAAAJ,"['medicine', 'life sciences']",male,72564,138,
applied science,Michael Wendl,https://scholar.google.co.uk/citations?view_op=medium_photo&user=MTQJx7IAAAAJ&citpid=2,Washington University,MTQJx7IAAAAJ,"['Mathematics', 'Bioinformatics', 'Engineering', 'Statistical Genetics', 'Fluid Physics']",male,68661,37,
applied science,Zdenek Bazant,https://scholar.google.co.uk/citations?view_op=medium_photo&user=tJ4t4Q8AAAAJ&citpid=2,Northwestern University,tJ4t4Q8AAAAJ,['Engineering'],male,65636,121,
applied science,Andrew Phillips,https://scholar.google.co.uk/citations?view_op=medium_photo&user=gZw-VTEAAAAJ&citpid=2,ucl,gZw-VTEAAAAJ,"['hiv', 'epidemiology', 'modelling', 'medicine']",male,53738,112,
applied science,Ricardo Uauy,https://scholar.google.co.uk/citations?view_op=medium_photo&user=lzdgBesAAAAJ&citpid=14,Pediatrics Department Catholic University and INTA U of Chile,lzdgBesAAAAJ,"['Biology', 'medicine']",male,51795,94,
applied science,mcarthur justin charles,https://scholar.google.co.uk/citations?view_op=medium_photo&user=HweyCIYAAAAJ&citpid=2,JHU,HweyCIYAAAAJ,"['Neurology', 'Medicine', 'Pathology', 'and Epidemiology']",male,51096,120,
applied science,A. Michael Lincoff,https://scholar.google.co.uk/citations?view_op=medium_photo&user=HjO_8cMAAAAJ&citpid=1,"Professor of Medicine, Cleveland Clinic",HjO_8cMAAAAJ,"['cardiology', 'cardiovascular', 'medicine', 'clinical trials']",male,51068,109,
applied science,David Alan Schoenfeld,https://scholar.google.co.uk/citations?view_op=medium_photo&user=e8DARmEAAAAJ&citpid=2,Professor of Medicine,e8DARmEAAAAJ,"['biostatistics', 'medicine', 'healthcare']",male,50819,111,
applied science,Howard Y. Chang,https://scholar.google.co.uk/citations?view_op=medium_photo&user=7de84zoAAAAJ&citpid=2,Stanford University,7de84zoAAAAJ,"['Biology', 'Medicine', 'Genomics', 'Regulatory RNAs']",male,49835,91,
applied science,Virginia Braun,https://scholar.google.co.uk/citations?view_op=medium_photo&user=PahgjSIAAAAJ&citpid=2,The University of Auckland,PahgjSIAAAAJ,"['gender & sexuality', 'health', 'gendered bodies', 'food studies', 'qualitative research']",female,49620,35,
applied science,Dean P Jones,https://scholar.google.co.uk/citations?view_op=medium_photo&user=LOpdxQMAAAAJ&citpid=2,Emory University,LOpdxQMAAAAJ,"['biology', 'biochemistry', 'toxicology', 'environmental health', 'medicine']",male,45975,107,
applied science,Nicholas PJ Day,https://scholar.google.co.uk/citations?view_op=medium_photo&user=a9XBI-wAAAAJ&citpid=2,"Professor of Tropical Medicine, University of Oxford",a9XBI-wAAAAJ,['Medicine'],male,45600,100,
applied science,David R. Nelson,https://scholar.google.co.uk/citations?view_op=medium_photo&user=jGboazkAAAAJ&citpid=3,"Harvard University, Cornell University",jGboazkAAAAJ,"['physics', 'chemistry', 'biology', 'materials science', 'engineering']",male,44616,100,
applied science,Norden E. Huang,https://scholar.google.co.uk/citations?view_op=medium_photo&user=ohK5A7EAAAAJ&citpid=2,"Professorof Data Analysis, National Central University",ohK5A7EAAAAJ,"['data analysis', 'statistics', 'earth sciences', 'engineering', 'applied mathematics']",male,43407,64,
applied science,Andrew H. Miller,https://scholar.google.co.uk/citations?view_op=medium_photo&user=KWqO1CgAAAAJ&citpid=2,Emory University School of Medicine,KWqO1CgAAAAJ,"['Psychiatry', 'Endocrinology', 'Medicine']",male,42217,93,
applied science,"james dalen MD, MPH, ScD (Hon)",https://scholar.google.co.uk/citations?view_op=medium_photo&user=kOl7lmsAAAAJ&citpid=2,"Dean Emeritus and Professor of Medicine and Public Health Emeritus, University of Arizona",kOl7lmsAAAAJ,['medicine'],male,41525,84,
applied science,David Kleiner,https://scholar.google.co.uk/citations?view_op=medium_photo&user=jYvKT9gAAAAJ&citpid=2,National Cancer Institute,jYvKT9gAAAAJ,"['medicine', 'biochemistry']",male,41413,98,
applied science,"Moayyedi, Paul",https://scholar.google.co.uk/citations?view_op=medium_photo&user=UlRuG84AAAAJ&citpid=3,"Farncombe Family Digestive Health Research Institute, McMaster University",UlRuG84AAAAJ,"['Gastroenterology', 'Medicine', 'Evidence Based Medicine']",male,39989,102,
applied science,Bongani M Mayosi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=jHXEbsoAAAAJ&citpid=7,"Professor of Medicine, University of Cape Town",jHXEbsoAAAAJ,['Medicine'],male,39269,66,
applied science,Ephraim Sparrow,https://scholar.google.co.uk/citations?view_op=medium_photo&user=_qxXoTwAAAAJ&citpid=2,"Department of Mechancial Engineering, University of Minnesota",_qxXoTwAAAAJ,"['Engineering', 'Fluid Mechanics', 'Heat Transfer', 'Thermodynamics']",male,38660,98,
applied science,Cynthia Bulik,https://scholar.google.co.uk/citations?view_op=medium_photo&user=N4vRCfYAAAAJ&citpid=2,University of North Carolina at Chapel Hill,N4vRCfYAAAAJ,"['eating disorders', 'psychiatry', 'psychology', 'health']",female,37548,103,
applied science,Francis KL Chan,https://scholar.google.co.uk/citations?view_op=medium_photo&user=gm9OtDEAAAAJ&citpid=2,"Professor of Medicine, Dean, Faculty of Medicine, The Chinese University of Hong Kong",gm9OtDEAAAAJ,"['Gastroenterology', 'Medicine']",male,36444,98,
applied science,Robert F. Krueger,https://scholar.google.co.uk/citations?view_op=medium_photo&user=BST8pP4AAAAJ&citpid=7,"Department of Psychology, University of Minnesota",BST8pP4AAAAJ,"['Personality', 'Psychopathology', 'Aging', 'Health', 'Behavior Genetics']",male,36073,104,
applied science,Robert J. Hijmans,https://scholar.google.co.uk/citations?view_op=medium_photo&user=NWdPabcAAAAJ&citpid=3,"Department of Environmental Science and Policy, University of California, Davis",NWdPabcAAAAJ,"['Agriculture', 'Biogeography', 'Ecological modeling', 'Health', 'Spatial data science']",male,35073,50,
applied science,Luigina Romani,https://scholar.google.co.uk/citations?view_op=medium_photo&user=KETOMcYAAAAJ&citpid=2,Professor of General Pathology,KETOMcYAAAAJ,"['Immunology', 'Microbiology', 'Medicine']",female,33430,92,
applied science,Yihai Cao,https://scholar.google.co.uk/citations?view_op=medium_photo&user=zlBwuooAAAAJ&citpid=1,Karolinska Institute,zlBwuooAAAAJ,['medicine'],male,32012,84,
applied science,Richard Levins,https://scholar.google.co.uk/citations?view_op=medium_photo&user=1sKE-CUAAAAJ&citpid=2,Harvard School of Public Helath,1sKE-CUAAAAJ,"['Evolution', 'Ecology', 'Dialectics', 'Health', 'Agriculture']",male,31326,51,
applied science,Andr P.C. Faaij,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Lr7JucQAAAAJ&citpid=4,"Distinguished Professor Energy System Analysis, University of Groningen, The Netherlands",Lr7JucQAAAAJ,",['energy', 'environmental science', 'engineering', 'renewable_energy',  'bioenergy']",male,31117,89,
applied science,Stephan Ripke,https://scholar.google.co.uk/citations?view_op=medium_photo&user=trMrAoUAAAAJ&citpid=3,"Broadinstitute, Cambridge, MA",trMrAoUAAAAJ,"['Statistical Genetics', 'Psychiatry', 'Medicine', 'Bluegrass']",male,30212,69,
applied science,Brendan Frey,https://scholar.google.co.uk/citations?view_op=medium_photo&user=RjQ7YnMAAAAJ&citpid=3,"Professor, University of Toronto; CEO & Cofounder, Deep Genomics",RjQ7YnMAAAAJ,"['Computational biology', 'machine learning', 'genome biology', 'medicine']",male,29917,64,
applied science,Martin Cowie,https://scholar.google.co.uk/citations?view_op=medium_photo&user=ZaB6GnoAAAAJ&citpid=2,"Professor of Cardiology, Imperial College London",ZaB6GnoAAAAJ,"['medicine', 'cardiology']",male,29541,64,
applied science,E. Fuller Torrey,https://scholar.google.co.uk/citations?view_op=medium_photo&user=dNfhBI4AAAAJ&citpid=2,Stanley Medical Research Institute (SMRI) ,dNfhBI4AAAAJ,"['Medicine', 'Psychiatry', 'Neuroscience', 'Schizophrenia']",male,29399,89,
applied science,Dominick Angiolillo,https://scholar.google.co.uk/citations?view_op=medium_photo&user=MdPza3wAAAAJ&citpid=2,University of Florida,MdPza3wAAAAJ,['Medicine'],male,29297,86,
applied science,Dayuan Li,https://scholar.google.co.uk/citations?view_op=medium_photo&user=D8joB0sAAAAJ&citpid=2,HealthEast Care System,D8joB0sAAAAJ,['Medicine'],male,28955,79,
applied science,Howard Hu,https://scholar.google.co.uk/citations?view_op=medium_photo&user=6M_1cHwAAAAJ&citpid=2,"University of Toronto, University of Michigan, Harvard University",6M_1cHwAAAAJ,"['environmental health', 'epidemiology', 'metals', 'medicine', 'global health']",male,28341,129,
applied science,paolo bianco,https://scholar.google.co.uk/citations?view_op=medium_photo&user=em-BC7YAAAAJ&citpid=2,"Professor of Pathology, Sapienza University of Rome",em-BC7YAAAAJ,"['Medicine', 'Stem Cells', 'Bone', 'Anatomic Pathology']",male,28192,79,
applied science,Jean-Claude G. Bnzli,https://scholar.google.co.uk/citations?view_op=medium_photo&user=9z_oU3MAAAAJ&citpid=2,Professor of Chemistry at EPFL,9z_oU3MAAAAJ,"['Chemistry (inorganic chemistry', 'rare earths)', 'biochemistry', 'medicine', 'luminescence']",male,27599,77,
applied science,Adam Wagstaff,https://scholar.google.co.uk/citations?view_op=medium_photo&user=nW188XwAAAAJ&citpid=3,"Development Research Group, The World Bank",nW188XwAAAAJ,"['Health', 'economics']",male,27342,74,
applied science,Zukow Walery; Zhukov Valerii;  ;  ,https://scholar.google.co.uk/citations?view_op=medium_photo&user=qQIPS7IAAAAJ&citpid=2,"Nicolaus Copernicus University (UMK), Torun, Poland",qQIPS7IAAAAJ,"['medicine', 'rehabilitation', 'physiotherapy', 'sport', 'education']",male,27250,31,
applied science,Andr Knottnerus,https://scholar.google.co.uk/citations?view_op=medium_photo&user=5mKlEUUAAAAJ&citpid=2,Professor of General Practice,5mKlEUUAAAAJ,"['health sciences', 'medicine']",male,27166,83,
applied science,Katherine McGonagle,https://scholar.google.co.uk/citations?view_op=medium_photo&user=x00thE4AAAAJ&citpid=2,University of Michigan,x00thE4AAAAJ,"['Survey methods', 'Health', 'Intergenerational', 'Life course']",female,27153,26,
applied science,Zee Chung-Ying Benny,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Ecd1TNYAAAAJ&citpid=2,Chinese University of Hong Kong,Ecd1TNYAAAAJ,"['Biostatistics', 'Cancer', 'Medicine', 'Clinical trials']",male,27151,80,
applied science,Ranieri Cancedda,https://scholar.google.co.uk/citations?view_op=medium_photo&user=8yEROuUAAAAJ&citpid=2,"Professor, University of Genova, Italy",8yEROuUAAAAJ,"['Biology', 'Medicine']",male,26829,82,
applied science,Dan L. Nicolae,https://scholar.google.co.uk/citations?view_op=medium_photo&user=QAwMcL4AAAAJ&citpid=4,University of Chicago,QAwMcL4AAAAJ,"['Statistics', 'Human Genetics', 'Medicine']",male,26804,57,
applied science,Sudipta Seal,https://scholar.google.co.uk/citations?view_op=medium_photo&user=PD_2CZQAAAAJ&citpid=3,University of Central Florida,PD_2CZQAAAAJ,"['Engineering', 'Science', 'Medicine']",male,26690,83,
applied science,Brian Wansink,https://scholar.google.co.uk/citations?view_op=medium_photo&user=5yV3t8oAAAAJ&citpid=5,Professor of Consumer Behavior,5yV3t8oAAAAJ,"['Behavioral Engineering', 'Health', 'Eating Behavior', 'Food Marketing', 'Obesity']",male,26291,77,
applied science,Christine Moorman,https://scholar.google.co.uk/citations?view_op=medium_photo&user=z0THeskAAAAJ&citpid=4,"T. Austin Finch, Sr. Professor of Business Administration, Duke University",z0THeskAAAAJ,"['Marketing', 'Marketing Strategy', 'Learning', 'Health']",female,25518,41,
applied science,Giuseppe Boriani,https://scholar.google.co.uk/citations?view_op=medium_photo&user=b0Xn1owAAAAJ&citpid=2,"Full Professor in Cardiology, University of Modena",b0Xn1owAAAAJ,"['Cardiology', 'Medicine']",male,24882,66,
applied science,Santiago Ramn y Cajal ,https://scholar.google.co.uk/citations?view_op=medium_photo&user=n9pB6EkAAAAJ&citpid=2,Nobel Prize Medicine 1906,n9pB6EkAAAAJ,"['Medicine', 'Neuroscience', 'Anatomy', 'Histology']",male,24681,58,
applied science,David Whitcomb,https://scholar.google.co.uk/citations?view_op=medium_photo&user=4IuWJYMAAAAJ&citpid=2,"Professor of Medicine, Cell Biology and Molecular Physiology, and Human Genetics",4IuWJYMAAAAJ,"['medicine',  'gastroenterology', 'genetics',  'pancreatitis', 'personalized medicine']",male,24598,78,
applied science,Stephan Bakker,https://scholar.google.co.uk/citations?view_op=medium_photo&user=47WI5_IAAAAJ&citpid=3,"Associate Professor of Internal Medicine, University of Groningen",47WI5_IAAAAJ,['Medicine'],male,24490,75,
applied science,christopher ellison,https://scholar.google.co.uk/citations?view_op=medium_photo&user=j0XLwq8AAAAJ&citpid=2,"Professor of Sociology, University of Texas at San Antonio",j0XLwq8AAAAJ,"['sociology of religion', 'health', 'family', 'race and ethnicity']",male,24370,80,
applied science,Alberto Ortiz,https://scholar.google.co.uk/citations?view_op=medium_photo&user=1IKOVx0AAAAJ&citpid=2,"IIS-Fundacion Jimenez Diaz, School of Medicine, UAM, Madrid, Spain",1IKOVx0AAAAJ,"['Medicine', 'Nephrology', 'Cell biology', 'Kidney disease', 'CKD']",male,24199,76,
applied science,Kazuhiko Koike,https://scholar.google.co.uk/citations?view_op=medium_photo&user=Zq1_3YAAAAAJ&citpid=2,"The University of Tokyo, Department of Gastroenterology",Zq1_3YAAAAAJ,"['Medicine', 'Life Science', 'Gastroenterology', 'Hepatology']",male,24063,69,
applied science,Dimitrios T. Boumpas,https://scholar.google.co.uk/citations?view_op=medium_photo&user=gO6zR3gAAAAJ&citpid=2,"Professor of Medicine, National and Kapodistrian University of Athens, School of Medicine",gO6zR3gAAAAJ,"['Medicine', 'Rheumatology', 'Immunology']",male,23984,77,
applied science,Ruggero De Maria,https://scholar.google.co.uk/citations?view_op=medium_photo&user=XmO88O8AAAAJ&citpid=2,"Institute of General Pathology, Catholic University, Rome",XmO88O8AAAAJ,"['Biology', 'Medicine']",male,23905,65,
applied science,yousef khader,https://scholar.google.co.uk/citations?view_op=medium_photo&user=KO4y32UAAAAJ&citpid=4,Jordan University of Science and Technology,KO4y32UAAAAJ,['health'],male,23839,58,
applied science,Haroon S. Kheshgi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=1CNE2iwAAAAJ&citpid=2,Senior Scientific Advisor,1CNE2iwAAAAJ,"['Climate change', 'energy', 'engineering']",male,23816,36,
applied science,Ali Guermazi,https://scholar.google.co.uk/citations?view_op=medium_photo&user=d_7EEnsAAAAJ&citpid=2,"Professor of Radiology, Boston University School of Medicine",d_7EEnsAAAAJ,['Medicine'],male,23776,78,
applied science,Eliezer Silva,https://scholar.google.co.uk/citations?view_op=medium_photo&user=mj-XqUYAAAAJ&citpid=2,"Head of ICU, Hospital Israelita Albert Einstein",mj-XqUYAAAAJ,"['Medicine', 'Intensive Care Medicine']",male,23584,61,
applied science,Eric Jauniaux,https://scholar.google.co.uk/citations?view_op=medium_photo&user=hD9a_aAAAAAJ&citpid=1,Professor in Obstetrics and Fetal medicine,hD9a_aAAAAAJ,"['Medicine', 'Obstetrics and Gynaecology', 'Placental anatomy and physiology', 'Fetal physiology', 'Ultrasound imaging']",male,23522,77,
applied science,Paolo Puccetti,https://scholar.google.co.uk/citations?view_op=medium_photo&user=950IJKUAAAAJ&citpid=3,Professor of Pharmacology,950IJKUAAAAJ,"['Pharmacology', 'Immunology', 'Medicine']",male,23464,82,
applied science,Vacslav Glukhov,https://scholar.google.co.uk/citations?view_op=medium_photo&user=bzNZUiwAAAAJ&citpid=2,Past: Stanford University,bzNZUiwAAAAJ,"['Finance', 'Risk', 'Decision Making under Uncertainty', 'Medicine', 'Physics']",male,22930,7,
applied science,R. Shane Tubbs,https://scholar.google.co.uk/citations?view_op=medium_photo&user=I4e6SRQAAAAJ&citpid=1,Seattle Science Foundation,I4e6SRQAAAAJ,"['anatomy', 'medicine', 'surgery', 'neurosurgery', 'neuroanatomy']",male,22869,55,
applied science,Stephen ZD Cheng,https://scholar.google.co.uk/citations?view_op=medium_photo&user=hiwzq2AAAAAJ&citpid=4,"University of Akron, South China University of Technology, Donghua University, Rensselaer",hiwzq2AAAAAJ,"['Polymer', 'materials', 'chemistry', 'physics', 'engineering']",male,22836,78,
applied science,Tadashi Yoshino,https://scholar.google.co.uk/citations?view_op=medium_photo&user=2MTRrAsAAAAJ&citpid=1,"Professor of Medicine, Okayama university",2MTRrAsAAAAJ,['Medicine'],male,22575,70,
applied science,Ulrich Pschl,https://scholar.google.co.uk/citations?view_op=medium_photo&user=czxG87cAAAAJ&citpid=2,"Max Planck Institute for Chemistry, Mainz, Germany",czxG87cAAAAJ,"['Multiphase Chemistry', 'Atmospheric Chemistry', 'Aerosol', 'Climate', 'Health']",male,22301,83,
applied science,Gregory Hager,https://scholar.google.co.uk/citations?view_op=medium_photo&user=ivApfKcAAAAJ&citpid=4,"Mandell Bellmore Professor of Computer Science, Johns Hopkins University",ivApfKcAAAAJ,"['Robotics', 'Computer Vision', 'Medicine', 'HCI']",male,22104,61,
applied science,Yuri Bazilevs,https://scholar.google.co.uk/citations?view_op=medium_photo&user=U_FvD34AAAAJ&citpid=3,"E. Paul Sorensen Chair, School of Engineering, Brown University",U_FvD34AAAAJ,"['Computational Mechanics', 'Engineering', 'and Sciences', 'Isogeometric Analysis (IGA)', 'Fluid-Structure Interaction (FSI)']",male,21356,62,
applied science,Peter Bower,https://scholar.google.co.uk/citations?view_op=medium_photo&user=pgmRzPoAAAAJ&citpid=3,University of Manchester,pgmRzPoAAAAJ,['health'],male,21061,74,
applied science,Mauro Schechter,https://scholar.google.co.uk/citations?view_op=medium_photo&user=qWprtf0AAAAJ&citpid=2,Professor of Infectious Diseases,qWprtf0AAAAJ,['Medicine'],male,20695,59,
applied science,Corrado Angelini,https://scholar.google.co.uk/citations?view_op=medium_photo&user=UJrAd4IAAAAJ&citpid=5,IRCCS S.Camillo Hospital,UJrAd4IAAAAJ,['medicine'],male,20683,75,
applied science,Anne H. Cross,https://scholar.google.co.uk/citations?view_op=medium_photo&user=IDmIxqMAAAAJ&citpid=1,,IDmIxqMAAAAJ,"['medicine', 'immunology']",female,20560,65,
applied science,Quanxi Jia,https://scholar.google.co.uk/citations?view_op=medium_photo&user=1-StqmAAAAAJ&citpid=3,University at Buffalo - The State University of New York,1-StqmAAAAAJ,"['Materials', 'physics', 'engineering', 'chemistry']",male,20334,68,
applied science,JM Vohs,https://scholar.google.co.uk/citations?view_op=medium_photo&user=BhgmdDkAAAAJ&citpid=2,"Chemical Engineering, University of Pennsylvania",BhgmdDkAAAAJ,"['chemistry', 'physcis', 'engineering']",male,20232,74,
applied science,"Jason XJ Yuan, MD, PhD",https://scholar.google.co.uk/citations?view_op=medium_photo&user=x3rqCj0AAAAJ&citpid=2,"Professor of Medicine, The University of Arizona, Tucson, AZ",x3rqCj0AAAAJ,['Medicine'],male,20029,71,
applied science,Colin G Nichols,https://scholar.google.co.uk/citations?view_op=medium_photo&user=YJVAXCwAAAAJ&citpid=6,Washington University,YJVAXCwAAAAJ,"['Biology', 'Medicine']",male,19996,68,
